chr	pos
chr2L	13859203
chr2L	2177472
chr2R	3344584
chr2L	3842794
chr2R	957951
chr2L	104054
chr2L	10398277
chr2R	4718558
chr2L	14125736
chr2R	5720462
chr2L	7908741
chr2R	12529849
chr2L	3252408
chr2L	1335278
chr2R	4262288
chr2L	17080692
chr2R	11348810
chr2L	2440654
chr2R	2738955
chr2L	11038824
chr2R	2981095
chr2R	6390510
chr2R	7389490
chr2R	9009116
chr2R	458714
chr2L	5899406
chr2R	2871872
chr2L	1216882
chr2R	1748908
chr2R	2821504
chr2R	6834954
chr2R	6237059
chr2L	2272055
chr2L	4414713
chr2R	4811269
chr2R	260461
chr2R	8950495
chr2R	4852500
chr2R	6699371
chr2L	6700712
chr2L	6142424
chr2L	1987635
chr2R	4158917
chr2R	2292989
chr2R	2472269
chr2L	3069352
chr2L	9336017
chr2L	740015
chr2R	65996
chr2L	4500986
chr2L	2838056
chr2R	5216321
chr2L	2401761
chr2R	1107340
chr2L	3555538
chr2L	7453510
chr2R	5797115
chr2L	2681938
chr2L	4300313
chr2R	4214153
chr2R	9295288
chr2R	11195595
chr2L	9947815
chr2L	1768241
chr2R	3914481
chr2L	7388653
chr2R	2768613
chr2L	13401159
chr2R	10441026
chr2R	3443254
chr2L	1872124
chr2R	2955642
chr2L	2444502
chr2L	4059193
chr2R	13182373
chr2R	6399298
chr2R	4459718
chr2L	91799
chr2L	1987635
chr2L	10788018
chr2L	108494
chr2L	5187437
chr2R	5362313
chr2L	2848563
chr2L	2944552
chr2L	8691908
chr2R	4165216
chr2R	8819861
chr2L	7505455
chr2L	7045798
chr2R	8839253
chr2R	2272997
chr2R	11809837
chr2R	604851
chr2L	285552
chr2L	3344048
chr2R	7146925
chr2L	9082435
chr2L	7044568
chr2R	4600828
chr2R	3428583
chr2L	5229900
chr2R	2426579
chr2L	4049668
chr2L	192045
chr2R	10137116
chr2L	6441197
chr2L	2176849
chr2R	196624
chr2L	4114427
chr2L	4742860
chr2L	2036836
chr2R	570709
chr2L	1390682
chr2L	6170306
chr2L	4059193
chr2R	10148797
chr2R	7741797
chr2R	1803260
chr2L	459080
chr2R	3005709
chr2R	4125253
chr2R	13987202
chr2L	3588219
chr2R	9704930
chr2L	6334366
chr2R	1898831
chr2R	2432541
chr2R	1240829
chr2R	4940923
chr2R	4819018
chr2R	10293212
chr2R	1930955
chr2L	2974769
chr2L	6198157
chr2L	1016675
chr2R	6033368
chr2L	1389036
chr2L	1758474
chr2R	8582059
chr2R	10459237
chr2L	786570
chr2R	6183343
chr2L	13400437
chr2R	3153293
chr2R	10293212
chr2R	9642373
chr2L	5906041
chr2R	4850846
chr2L	2969048
chr2R	6773728
chr2L	1933235
chr2R	3556936
chr2L	13067681
chr2R	1482275
chr2R	10023638
chr2L	5063721
chr2R	5576729
chr2R	8303616
chr2L	16404505
chr2R	8639189
chr2L	733272
chr2L	3212299
chr2L	3401729
chr2L	2487570
chr2L	8691908
chr2R	30387
chr2R	121932
chr2R	450490
chr2R	680862
chr2L	6532925
chr2R	1609109
chr2L	3978245
chr2L	4870722
chr2R	6610389
chr2R	3279556
chr2L	16946296
chr2R	9261533
chr2L	640626
chr2L	11531550
chr2R	753903
chr2R	5159537
chr2R	2778962
chr2L	4634835
chr2R	2476448
chr2L	7893402
chr2L	2283939
chr2L	5948085
chr2R	206981
chr2L	6638242
chr2R	2273268
chr2L	74228
chr2R	5734954
chr2R	2636132
chr2L	5253541
chr2R	6095440
chr2L	2005846
chr2R	11246143
chr2L	13208231
chr2R	7572897
chr2R	8581872
chr2R	4034131
chr2R	11512212
chr2R	4831557
chr2L	2262371
chr2R	3091517
chr2L	8692569
chr2L	3049685
chr2R	5734954
chr2R	7037455
chr2L	7177024
chr2R	1072573
chr2R	2895263
chr2L	5362140
chr2L	5696864
chr2R	4349667
chr2R	7334940
chr2R	6064845
chr2L	647033
chr2R	2833232
chr2L	1930622
chr2R	1486254
chr2R	1866006
chr2L	996883
chr2L	3262689
chr2R	7160586
chr2R	575039
chr2L	7712784
chr2R	417693
chr2R	774229
chr2L	6779696
chr2L	5494213
chr2R	4079798
chr2R	1307759
chr2L	194688
chr2R	8624934
chr2L	7745140
chr2L	2358203
chr2R	7428026
chr2L	6087676
chr2L	15394421
chr2L	14645893
chr2R	2659479
chr2R	7904679
chr2L	1403485
chr2L	10431810
chr2R	9148036
chr2L	11636460
chr2R	7141310
chr2L	4854442
chr2R	499986
chr2L	6544081
chr2R	3017194
chr2L	2470542
chr2R	2461607
chr2R	2022712
chr2L	5906041
chr2L	6612000
chr2R	6206663
chr2R	3990006
chr2L	2561377
chr2R	6736292
chr2L	1444533
chr2L	20031
chr2L	2546199
chr2L	16579522
chr2L	4397983
chr2L	200145
chr2L	2870841
chr2L	3687424
chr2R	5342567
chr2R	12401542
chr2R	4372726
chr2L	10980890
chr2L	1262941
chr2L	4654866
chr2L	4048105
chr2R	11971552
chr2R	11708122
chr2L	1577919
chr2L	7763509
chr2L	9535932
chr2R	8950495
chr2L	13442554
chr2L	5829716
chr2R	6461457
chr2R	11369806
chr2R	2278398
chr2R	7773511
chr2L	4468417
chr2L	5104350
chr2L	4451805
chr2L	7127400
chr2L	4304711
chr2R	739755
chr2L	7268070
chr2R	1382443
chr2R	1532907
chr2R	7874041
chr2L	90078
chr2L	2442028
chr2L	3650737
chr2L	2477749
chr2R	9954332
chr2L	4279131
chr2R	709532
chr2R	803700
chr2L	1765427
chr2L	769033
chr2L	16021349
chr2R	5903760
chr2L	616398
chr2L	7325195
chr2L	1262941
chr2L	7495272
chr2L	8634464
chr2R	11098153
chr2R	431789
chr2L	6555360
chr2R	796918
chr2R	8901678
chr2R	4229941
chr2L	8144933
chr2R	3667803
chr2L	3198274
chr2R	2271143
chr2L	3638432
chr2R	9674542
chr2L	3904216
chr2L	6775096
chr2L	8027913
chr2R	2915534
chr2R	2324847
chr2R	784328
chr2L	1634413
chr2L	5540470
chr2R	3259843
chr2R	10268179
chr2R	4667208
chr2L	6404501
chr2R	8127043
chr2R	7099025
chr2L	1038115
chr2L	2838056
chr2L	4172343
chr2L	6319986
chr2R	8240592
chr2L	7863950
chr2R	1115095
chr2R	6220610
chr2R	2210676
chr2R	3240319
chr2R	11746669
chr2R	5216321
chr2R	760433
chr2R	8522636
chr2R	747872
chr2L	2271643
chr2R	2770690
chr2L	1945020
chr2R	6446804
chr2R	3470913
chr2R	3125253
chr2L	6520981
chr2R	3917763
chr2L	4869382
chr2R	2901850
chr2R	831597
chr2L	5142484
chr2R	1986413
chr2L	3640027
chr2R	402427
chr2R	2358022
chr2L	4142130
chr2L	14881671
chr2L	1366633
chr2L	16566361
chr2L	2043822
chr2L	3912013
chr2L	9513529
chr2L	6553841
chr2L	1667997
chr2L	2122977
chr2L	4140854
chr2L	3755876
chr2R	5833484
chr2L	7418006
chr2L	7019665
chr2L	11094711
chr2L	1062828
chr2R	7795910
chr2L	2005846
chr2R	10868939
chr2L	12664421
chr2R	702908
chr2R	8919233
chr2L	9823192
chr2R	4587420
chr2R	9475742
chr2R	2312398
chr2R	4947457
chr2L	1872124
chr2L	4169031
chr2L	7962775
chr2R	9616524
chr2R	5913440
chr2R	9157098
chr2R	1866006
chr2R	631835
chr2L	1931341
chr2R	7937458
chr2R	6013017
chr2R	1102862
chr2L	2599156
chr2L	2926006
chr2R	9196105
chr2R	8424905
chr2L	3504037
chr2L	4280853
chr2L	8542622
chr2R	4578164
chr2L	7727255
chr2L	10893518
chr2L	27882
chr2R	3043353
chr2R	4576570
chr2R	774635
chr2L	1952373
chr2L	1059181
chr2L	5897343
chr2L	3205722
chr2L	14131480
chr2L	1630357
chr2L	2724491
chr2R	1346388
chr2L	3478901
chr2R	2096365
chr2R	46543
chr2L	5614338
chr2L	5051546
chr2L	4151070
chr2R	459610
chr2R	12121202
chr2L	10972903
chr2R	838130
chr2R	196993
chr2L	5544164
chr2L	7312357
chr2L	5773786
chr2R	2396904
chr2R	2271951
chr2L	9078581
chr2R	7215043
chr2R	404677
chr2R	9659173
chr2L	7992357
chr2L	12603459
chr2L	2254204
chr2L	4463258
chr2L	13592482
chr2R	6275968
chr2R	1372282
chr2R	1312037
chr2R	6631186
chr2L	9940358
chr2L	9022066
chr2L	12714257
chr2L	426772
chr2R	3279556
chr2L	8265299
chr2R	4239705
chr2L	400436
chr2R	1746918
chr2R	1180511
chr2R	3671167
chr2R	4909105
chr2R	12696597
chr2R	4715112
chr2R	127692
chr2L	5222223
chr2R	7279482
chr2R	3781900
chr2R	7090345
chr2L	552948
chr2L	3467425
chr2R	4774719
chr2R	4677493
chr2R	1122398
chr2R	2035519
chr2R	7838514
chr2R	3556920
chr2R	6575361
chr2L	14913278
chr2R	9054235
chr2L	4555479
chr2R	145992
chr2L	13781264
chr2L	14195984
chr2L	2684885
chr2R	5991828
chr2L	4520910
chr2L	3273309
chr2L	3908960
chr2L	4463258
chr2R	7918816
chr2R	4644226
chr2R	4050836
chr2R	2962457
chr2L	13734680
chr2R	6171805
chr2R	11994829
chr2R	9486496
chr2R	4888263
chr2R	12037786
chr2R	1926593
chr2R	3632617
chr2L	3252408
chr2R	7334940
chr2R	7216175
chr2R	994624
chr2R	3806723
chr2R	6868991
chr2L	74900
chr2R	7300684
chr2R	7678003
chr2L	7317925
chr2L	5307279
chr2L	3991081
chr2L	8081681
chr2L	2071654
chr2R	5243240
chr2L	1263403
chr2R	485168
chr2L	1546398
chr2R	10297574
chr2R	4260228
chr2R	3070929
chr2L	4083729
chr2L	10925923
chr2L	2549633
chr2L	8692569
chr2L	8918585
chr2L	2328432
chr2L	12347408
chr2R	4831557
chr2R	5502368
chr2L	4562362
chr2R	1487387
chr2L	9486805
chr2L	11104380
chr2L	1371059
chr2R	2641513
chr2R	1213287
chr2R	10121541
chr2L	2117225
chr2L	8105508
chr2R	86983
chr2L	5277503
chr2R	12790398
chr2L	11050111
chr2R	1164898
chr2R	2476448
chr2L	797700
chr2L	14445898
chr2L	3555397
chr2R	6047159
chr2R	1803260
chr2L	5296251
chr2R	4426
chr2R	3913788
chr2L	946600
chr2R	3075831
chr2R	8804814
chr2L	2971708
chr2R	294312
chr2L	11238497
chr2L	7412567
chr2L	1503984
chr2L	577631
chr2R	2304857
chr2L	6319986
chr2R	11557988
chr2L	5749756
chr2R	4447226
chr2L	5974559
chr2L	17082581
chr2L	4649343
chr2R	3989344
chr2L	7667761
chr2L	3971652
chr2L	9432709
chr2R	3404224
chr2L	984357
chr2L	8697881
chr2L	8004355
chr2L	3796490
chr2R	3166130
chr2R	6313020
chr2L	940773
chr2L	10595710
chr2R	3834377
chr2L	5383115
chr2R	9202939
chr2R	2269389
chr2R	3279556
chr2R	1603770
chr2L	11356139
chr2R	8945179
chr2R	4073675
chr2L	1341528
chr2R	13255669
chr2L	11195638
chr2R	3232596
chr2R	12887752
chr2L	804955
chr2R	2214229
chr2R	9608913
chr2L	594995
chr2R	253958
chr2L	4479571
chr2R	7971380
chr2L	149326
chr2L	3846294
chr2R	12500948
chr2L	4429857
chr2R	6419689
chr2R	12563261
chr2L	9250089
chr2L	4304711
chr2L	3445546
chr2L	136285
chr2L	7264599
chr2L	13047207
chr2R	3363704
chr2L	5848397
chr2L	13945449
chr2L	15363187
chr2R	6808409
chr2L	4436819
chr2L	3555538
chr2R	9082670
chr2R	8394133
chr2L	7298944
chr2L	1561294
chr2R	147490
chr2R	764955
chr2L	3094486
chr2L	7997364
chr2R	1007225
chr2L	7085182
chr2R	7182524
chr2L	837558
chr2R	3913788
chr2L	1016834
chr2L	14137494
chr2R	4394234
chr2L	3827151
chr2L	7517240
chr2L	4916164
chr2L	9523547
chr2R	4114832
chr2R	2901302
chr2L	10990302
chr2L	7290694
chr2R	5765378
chr2R	1926593
chr2R	8226797
chr2L	8479382
chr2L	755935
chr2R	8119480
chr2L	796078
chr2L	16968760
chr2L	177742
chr2R	6082677
chr2L	1972002
chr2R	7174659
chr2R	1262984
chr2R	10877540
chr2L	778782
chr2R	3751791
chr2L	16968760
chr2L	7654454
chr2R	6747198
chr2R	93555
chr2R	10680567
chr2R	1345793
chr2R	2270134
chr2R	485168
chr2R	1586590
chr2L	11466049
chr2L	8924114
chr2R	11709031
chr2L	13649787
chr2L	16404505
chr2L	3978245
chr2L	4667960
chr2R	5580444
chr2L	3945478
chr2L	7843978
chr2R	8662046
chr2R	8259623
chr2L	6910321
chr2R	1601037
chr2R	8517257
chr2L	7164699
chr2R	1950870
chr2R	4938886
chr2R	5153698
chr2R	9173314
chr2L	5233645
chr2R	1115814
chr2R	5478828
chr2R	2400016
chr2L	262967
chr2R	3809409
chr2L	3307980
chr2R	1409556
chr2R	4811269
chr2L	2214128
chr2L	3636277
chr2L	4126240
chr2L	5202277
chr2L	4981275
chr2L	2572651
chr2R	874050
chr2R	6109477
chr2L	2378250
chr2L	2356296
chr2L	7589167
chr2R	4930175
chr2L	1950699
chr2R	3108283
chr2R	788535
chr2L	3718954
chr2L	5944515
chr2R	4811269
chr2R	5988109
chr2R	5831942
chr2L	8004355
chr2R	13538722
chr2L	6126121
chr2R	1163766
chr2R	7794243
chr2L	1416646
chr2L	4349399
chr2R	10212513
chr2L	3760055
chr2R	223897
chr2R	2087312
chr2L	7264092
chr2R	430332
chr2R	7338038
chr2L	5426982
chr2L	1163076
chr2L	3595950
chr2R	7399816
chr2R	3365405
chr2L	5466536
chr2L	3564915
chr2L	1561294
chr2L	1889208
chr2R	3153293
chr2L	7325195
chr2R	7650102
chr2R	3321551
chr2R	8293323
chr2R	5963338
chr2L	4299368
chr2L	7358832
chr2R	7545924
chr2R	555434
chr2L	4854442
chr2R	6317110
chr2L	8793211
chr2R	271678
chr2R	5190622
chr2R	10859285
chr2R	6063488
chr2R	10588802
chr2R	8653264
chr2L	1023250
chr2L	4848319
chr2R	2652839
chr2L	4049726
chr2L	10299493
chr2L	976094
chr2R	4017485
chr2R	3206833
chr2L	3230056
chr2L	9231401
chr2R	1476078
chr2R	427590
chr2R	2928975
chr2L	7497395
chr2L	14495657
chr2L	13306269
chr2L	1858659
chr2R	11043038
chr2L	8859022
chr2L	5984189
chr2R	1958655
chr2L	4393002
chr2L	4397983
chr2R	5994148
chr2L	6639823
chr2R	2972255
chr2R	7988913
chr2L	244779
chr2R	9225541
chr2R	5912853
chr2R	10187748
chr2L	13041154
chr2L	4005727
chr2L	6434953
chr2R	8775452
chr2L	4918008
chr2R	5284616
chr2L	1923345
chr2R	3671248
chr2L	3195904
chr2L	5048464
chr2L	9714655
chr2L	10099155
chr2R	9413469
chr2R	9066723
chr2R	5335248
chr2R	1482275
chr2L	10397938
chr2R	3377112
chr2L	7981351
chr2L	5211750
chr2R	3593863
chr2R	2055633
chr2R	3274837
chr2R	4888263
chr2L	6577482
chr2R	7349300
chr2L	1023250
chr2R	565164
chr2L	3612181
chr2R	13584490
chr2L	1036513
chr2R	7579729
chr2R	5392953
chr2L	6574104
chr2R	1089149
chr2R	1089824
chr2R	704153
chr2R	1007225
chr2L	2118327
chr2L	5110111
chr2L	7164699
chr2L	13232254
chr2L	4666066
chr2R	9518269
chr2R	11659686
chr2R	5362313
chr2L	4940189
chr2L	1857367
chr2L	6170673
chr2L	1436949
chr2L	2509286
chr2R	2435367
chr2L	1965861
chr2R	5547663
chr2L	3143710
chr2R	14373025
chr2L	693526
chr2R	8149751
chr2R	4138372
chr2L	5455960
chr2L	2795663
chr2L	11996963
chr2R	1986847
chr2R	1057049
chr2L	9952654
chr2R	7879372
chr2L	528673
chr2R	9205640
chr2R	6828992
chr2L	2579444
chr2R	2294465
chr2R	1469965
chr2L	13486570
chr2L	10049181
chr2L	14091411
chr2R	7141310
chr2L	927960
chr2R	1848143
chr2R	4125421
chr2L	748570
chr2R	784328
chr2R	4649357
chr2L	6872895
chr2L	233160
chr2R	2980231
chr2R	2326345
chr2R	492266
chr2R	1888137
chr2R	9206796
chr2L	9039777
chr2L	781392
chr2R	2475006
chr2R	3615480
chr2R	3415494
chr2R	1954570
chr2L	7497395
chr2R	3469438
chr2L	4538143
chr2L	2994087
chr2L	3467448
chr2R	1166754
chr2R	10924304
chr2L	2274110
chr2R	3091517
chr2L	6756045
chr2R	4017485
chr2R	257817
chr2R	1378814
chr2L	9833737
chr2R	7422064
chr2L	4643100
chr2R	3067921
chr2L	4982679
chr2L	6373766
chr2L	2415770
chr2R	8308212
chr2L	5843745
chr2R	6004418
chr2R	4736784
chr2R	8773241
chr2R	10524355
chr2R	4792750
chr2R	4537266
chr2R	5440308
chr2R	2663515
chr2L	6908502
chr2R	3675844
chr2R	7335081
chr2R	1821134
chr2R	3371033
chr2R	980603
chr2L	13469956
chr2R	12016465
chr2R	2281826
chr2R	412392
chr2L	12381322
chr2L	6890976
chr2L	8490267
chr2R	2718190
chr2L	5466536
chr2L	3171992
chr2R	4918532
chr2L	6334366
chr2R	7195006
chr2L	8151517
chr2R	4143997
chr2R	7274450
chr2R	4686712
chr2L	2590302
chr2R	7860671
chr2R	9584688
chr2L	5331741
chr2R	11570297
chr2R	11098153
chr2R	7224622
chr2L	9436131
chr2L	2698080
chr2R	1378955
chr2L	7264092
chr2L	13896611
chr2R	184425
chr2R	473132
chr2L	210513
chr2L	9893563
chr2R	4164657
chr2R	6864772
chr2R	6721622
chr2L	12500916
chr2L	8603694
chr2L	8862778
chr2R	4528285
chr2L	7259692
chr2R	8376748
chr2R	9310762
chr2R	10075716
chr2L	747089
chr2R	9426832
chr2L	6200773
chr2L	13698185
chr2L	608140
chr2L	3886568
chr2L	6798079
chr2R	12200451
chr2R	8752626
chr2L	5438589
chr2R	6151242
chr2L	2439368
chr2R	11006107
chr2L	9311452
chr2L	4989501
chr2L	5088730
chr2R	1989465
chr2R	5822123
chr2L	11609545
chr2L	4204812
chr2R	6277193
chr2R	4225646
chr2L	5957403
chr2L	2066913
chr2L	6336358
chr2L	530021
chr2R	5996014
chr2L	2254204
chr2R	10395194
chr2R	10160741
chr2L	10078617
chr2L	2147224
chr2L	2648930
chr2L	4901422
chr2R	6626827
chr2L	1828104
chr2L	2634073
chr2L	2386911
chr2L	11503044
chr2L	6035308
chr2R	9542161
chr2L	5948085
chr2L	10881262
chr2R	2798204
chr2L	13563746
chr2R	6407821
chr2R	8615781
chr2L	8396478
chr2L	991269
chr2R	4269019
chr2R	3299733
chr2R	504905
chr2R	2363500
chr2R	7441986
chr2R	166491
chr2R	6378136
chr2L	8486842
chr2L	12390340
chr2L	10595710
chr2R	9497619
chr2R	950980
chr2L	1950699
chr2L	11541778
chr2R	393351
chr2R	11943180
chr2R	5850839
chr2L	5004753
chr2R	2102592
chr2L	7737391
chr2R	785697
chr2L	530021
chr2R	13034754
chr2R	8335011
chr2R	2232866
chr2R	8081022
chr2L	9968463
chr2R	1567175
chr2R	1217867
chr2L	8774851
chr2R	7480576
chr2L	2358203
chr2R	1810891
chr2R	269212
chr2L	7681637
chr2L	3804387
chr2R	3708129
chr2R	7793337
chr2L	2162707
chr2R	3452909
chr2R	615802
chr2R	1056961
chr2R	3211557
chr2L	12878937
chr2R	1447208
chr2L	6372873
chr2L	1258557
chr2L	5399920
chr2R	3917763
chr2R	3759165
chr2R	8609219
chr2R	1415488
chr2R	1571431
chr2R	14772899
chr2L	16839465
chr2R	3872319
chr2L	11996963
chr2R	7977574
chr2R	2172339
chr2R	11043038
chr2R	8919233
chr2L	2685035
chr2L	2060201
chr2R	4395958
chr2L	2818228
chr2L	10614522
chr2L	9093804
chr2L	6278975
chr2L	7594157
chr2R	5112612
chr2R	1488022
chr2L	1794050
chr2L	2723802
chr2L	10859601
chr2L	7314425
chr2R	11157567
chr2R	6631186
chr2R	914607
chr2R	4304892
chr2L	6679295
chr2R	5994148
chr2R	258320
chr2L	1246460
chr2R	10992200
chr2R	6917921
chr2R	2270134
chr2L	13578980
chr2L	1437662
chr2L	4483394
chr2R	4785528
chr2R	6089872
chr2R	9584688
chr2R	79798
chr2L	8868811
chr2R	11289396
chr2L	721984
chr2R	9510640
chr2R	9074325
chr2L	10540834
chr2L	3645956
chr2R	2908723
chr2L	7165599
chr2R	3318016
chr2L	2619263
chr2L	1449356
chr2L	9711001
chr2R	785697
chr2R	3487046
chr2L	803861
chr2R	2439094
chr2R	2361397
chr2R	1574317
chr2L	2646291
chr2R	4293156
chr2L	10962107
chr2L	282463
chr2L	1263403
chr2L	9734887
chr2R	9136372
chr2L	5492987
chr2L	16162902
chr2R	5546709
chr2R	144347
chr2R	971707
chr2R	5842003
chr2L	8490267
chr2L	9760410
chr2R	9827940
chr2L	5116598
chr2R	4104833
chr2R	557646
chr2R	8376748
chr2L	1036513
chr2R	10137116
chr2R	6088933
chr2L	6476867
chr2R	8387622
chr2R	2232866
chr2L	10256584
chr2R	3415494
chr2R	3646085
chr2R	10454608
chr2R	4882578
chr2L	4845954
chr2R	2416781
chr2L	11978512
chr2L	6775096
chr2L	2705708
chr2L	1828104
chr2L	16968760
chr2R	589859
chr2L	2242230
chr2R	6197167
chr2R	3279556
chr2L	4105789
chr2L	2046853
chr2R	8227573
chr2L	2177602
chr2R	2813526
chr2L	8815090
chr2R	1122398
chr2L	4533768
chr2R	13192587
chr2L	6430260
chr2L	7962775
chr2L	14575193
chr2R	3377430
chr2L	5426982
chr2L	10540834
chr2L	738250
chr2L	2167414
chr2L	8958720
chr2L	5552089
chr2R	6936186
chr2L	7702651
chr2R	2430941
chr2L	8935030
chr2R	4077961
chr2R	11809837
chr2L	4066235
chr2R	1393386
chr2R	1153846
chr2L	14400097
chr2L	9043201
chr2R	4608127
chr2L	7356818
chr2L	10572576
chr2L	6235646
chr2L	8739603
chr2R	1150604
chr2R	2572448
chr2L	6245620
chr2R	3900662
chr2R	5190622
chr2R	5412945
chr2R	4387773
chr2R	12750187
chr2R	5284110
chr2R	4141020
chr2L	14125736
chr2L	8503772
chr2L	5517820
chr2L	2561377
chr2L	1444533
chr2R	1189299
chr2R	10137116
chr2L	792147
chr2R	5651229
chr2L	9853475
chr2R	3452909
chr2R	6180770
chr2R	4523957
chr2L	7123104
chr2R	2166870
chr2L	3681
chr2R	8309055
chr2R	7037455
chr2R	459303
chr2R	3775331
chr2R	2859669
chr2R	3833517
chr2R	1692157
chr2R	3461370
chr2R	6081664
chr2L	3540328
chr2R	5216321
chr2L	7084984
chr2L	631204
chr2R	7172503
chr2L	4329202
chr2L	2247924
chr2R	9352967
chr2R	3371033
chr2R	9616524
chr2R	4353671
chr2R	2663515
chr2R	9014286
chr2L	731717
chr2L	669223
chr2L	434960
chr2R	1342717
chr2R	3957969
chr2L	304129
chr2L	5063721
chr2R	2749940
chr2R	1615071
chr2R	5182655
chr2R	944143
chr2R	10647646
chr2L	9567488
chr2R	6102258
chr2R	1306272
chr2R	620290
chr2L	6719587
chr2L	3769290
chr2R	86983
chr2L	4797874
chr2L	4929304
chr2R	2057650
chr2R	4483914
chr2L	490438
chr2L	6261458
chr2L	7429625
chr2R	491156
chr2L	5530165
chr2R	4342617
chr2L	10859601
chr2L	2648930
chr2R	7274450
chr2R	10023638
chr2L	7431148
chr2R	11246143
chr2L	2050704
chr2R	810779
chr2L	2023237
chr2R	6986704
chr2R	8062494
chr2R	10541911
chr2R	9045756
chr2R	6614346
chr2L	17143723
chr2R	7624504
chr2L	5743003
chr2L	6144332
chr2L	3573454
chr2R	1497890
chr2L	3868431
chr2R	8609219
chr2R	4106185
chr2R	9793604
chr2L	8052867
chr2L	2864050
chr2L	7509364
chr2L	8082775
chr2L	4265967
chr2R	5502368
chr2L	8246178
chr2L	2053513
chr2L	6775519
chr2R	775507
chr2L	5851424
chr2L	5619064
chr2L	1261200
chr2L	6590432
chr2L	2888820
chr2L	2386911
chr2R	3115294
chr2R	2206835
chr2R	2799497
chr2L	2242230
chr2L	11104380
chr2L	1600038
chr2R	3354566
chr2L	4523969
chr2L	12249507
chr2R	4786262
chr2L	1967203
chr2R	3452602
chr2L	7158394
chr2R	13987218
chr2R	2081482
chr2R	10025942
chr2L	3336756
chr2R	5046723
chr2R	4480500
chr2R	13077643
chr2R	10748920
chr2R	9807209
chr2L	219999
chr2L	1936216
chr2L	109024
chr2L	5552089
chr2L	2359691
chr2R	4040180
chr2L	9178776
chr2L	3881451
chr2R	2693836
chr2R	4353671
chr2R	549736
chr2L	11203184
chr2L	3131936
chr2L	2034998
chr2L	3089511
chr2L	10785373
chr2R	7183447
chr2R	7649476
chr2L	4506915
chr2R	8745609
chr2L	2620251
chr2R	10137116
chr2R	6271832
chr2R	2657298
chr2R	9672789
chr2R	12248444
chr2L	2695958
chr2R	1316727
chr2R	4262288
chr2L	5447013
chr2R	98192
chr2L	1016834
chr2R	4233358
chr2R	9255304
chr2L	5032899
chr2L	8901705
chr2R	8731894
chr2R	1595037
chr2R	1431696
chr2R	3538053
chr2L	7298944
chr2R	12628715
chr2R	1567175
chr2L	10505099
chr2R	1834852
chr2L	1918005
chr2R	7678003
chr2R	10315256
chr2L	1717667
chr2R	2394530
chr2L	2968187
chr2R	2542645
chr2L	5015528
chr2R	9678968
chr2R	2172339
chr2L	9290703
chr2R	4678427
chr2R	709532
chr2L	4199064
chr2L	10638692
chr2R	1423957
chr2R	4260228
chr2R	8036781
chr2L	2790962
chr2L	7455231
chr2R	4068329
chr2R	904437
chr2L	1850705
chr2L	8503772
chr2L	2679745
chr2R	1163766
chr2R	9901334
chr2R	8662046
chr2L	4044555
chr2R	4393285
chr2L	2036836
chr2R	2728611
chr2L	2922588
chr2R	4219816
chr2L	6116355
chr2L	3760055
chr2R	2122846
chr2L	1322660
chr2R	397862
chr2L	947411
chr2L	7636932
chr2R	322933
chr2L	4132859
chr2L	6018805
chr2R	3584670
chr2R	8637947
chr2L	93790
chr2L	8644311
chr2R	1982051
chr2L	3525659
chr2R	3196001
chr2L	528673
chr2R	2547844
chr2R	7786710
chr2R	7785571
chr2R	3369768
chr2L	8004355
chr2L	3426815
chr2R	10589865
chr2R	631835
chr2L	6848328
chr2L	13084846
chr2L	9655024
chr2L	2782883
chr2L	4946598
chr2L	5494213
chr2L	1980847
chr2L	8216280
chr2R	110475
chr2L	10821704
chr2R	6407821
chr2R	6822356
chr2L	832657
chr2R	5897068
chr2L	6908502
chr2L	13161
chr2L	220597
chr2L	567833
chr2L	1639221
chr2L	3133099
chr2R	6506626
chr2R	432186
chr2L	27882
chr2L	3006229
chr2L	7519883
chr2R	1749474
chr2R	10065886
chr2R	1746342
chr2R	1234177
chr2R	8075198
chr2R	4349667
chr2R	3875662
chr2R	8664977
chr2L	20682
chr2R	838130
chr2R	22763
chr2L	5869209
chr2L	11405388
chr2R	4649357
chr2L	9600577
chr2L	2546199
chr2R	1971483
chr2L	2858319
chr2R	7591051
chr2L	2399727
chr2R	3707410
chr2L	4231272
chr2L	1763046
chr2L	8639341
chr2R	5356835
chr2L	728914
chr2R	10056844
chr2L	4349399
chr2R	8554946
chr2L	3973877
chr2R	4050836
chr2L	1671402
chr2R	2627840
chr2L	2116024
chr2L	8245890
chr2L	1721651
chr2R	12632637
chr2L	2567860
chr2L	16346362
chr2L	18450280
chr2R	3364574
chr2L	7416248
chr2L	9689825
chr2L	12398344
chr2L	11086843
chr2L	2646291
chr2R	1386258
chr2R	4214153
chr2R	3115294
chr2R	1102862
chr2L	2858319
chr2L	1258557
chr2L	3868431
chr2L	1442774
chr2R	788535
chr2L	8503772
chr2R	6540642
chr2R	7434844
chr2L	8756516
chr2R	382488
chr2R	398704
chr2L	5399920
chr2R	5268040
chr2L	6846862
chr2R	3889580
chr2L	5829716
chr2R	7204129
chr2L	3445546
chr2R	11614567
chr2L	1639221
chr2R	424854
chr2R	7090787
chr2L	9061226
chr2L	10984356
chr2R	2759942
chr2R	7054917
chr2L	4397983
chr2R	5128525
chr2R	2753328
chr2L	7358832
chr2R	1441588
